id,file,reportedtime,occurrencetype,occurrencetypeid,crimetype,crimetypeid,crimecategory,crimecategoryid,location,locationid,neighbourhood,neighbourhoodid,lat,long
4201201936772,2019-36772,9/11/2019 11:33:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX SELBY ST,39533,Downtown,2,49.162419,-123.940162
4201201924016,2019-24016,6/24/2019 7:29:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX SELBY ST,39533,Downtown,2,49.162419,-123.940162
4201201918330,2019-18330,5/19/2019 5:12:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX SELBY ST,39533,Downtown,2,49.162419,-123.940162
4201201923342,2019-23342,6/20/2019 5:02:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX WALLACE ST,39534,Downtown,2,49.164143,-123.937148
4201201932392,2019-32392,8/16/2019 12:46:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX WENTWORTH ST,39535,Downtown,2,49.16691,-123.942868
4201201938199,2019-38199,9/21/2019 11:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX WESLEY ST,39536,Downtown,2,49.163359,-123.939259
4201201914001,2019-14001,4/20/2019 5:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX WESLEY ST,39536,Downtown,2,49.163359,-123.939259
4201201938806,2019-38806,9/26/2019 10:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX  FITZWILLIAM ST,39538,Downtown,2,49.164988,-123.943564
4201201917355,2019-17355,5/13/2019 9:19:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX ALBERT ST,39540,Downtown,2,49.161104,-123.939681
4201201932135,2019-32135,8/14/2019 6:53:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX FRANKLYN ST,39545,Downtown,2,49.163114,-123.941694
4201201940338,2019-40338,10/6/2019 4:29:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX KENNEDY ST,39547,Downtown,2,49.158842,-123.941104
4201201914904,2019-14904,4/26/2019 7:32:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX KENNEDY ST,39547,Downtown,2,49.158842,-123.941104
4201201931727,2019-31727,8/12/2019 9:50:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX PRIDEAUX ST,39550,Downtown,2,49.160385,-123.938905
4201201939744,2019-39744,10/2/2019 10:27:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,5XX SELBY ST,39551,Downtown,2,49.161235,-123.938392
4201201918314,2019-18314,5/19/2019 2:19:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX  TERMINAL AVE,39555,Downtown,2,49.163785,-123.934638
4201201940543,2019-40543,10/7/2019 7:14:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX ALBERT ST,39557,Downtown,2,49.160335,-123.94065
4201201927682,2019-27682,7/18/2019 8:09:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX ALBERT ST,39557,Downtown,2,49.160335,-123.94065
4201201914463,2019-14463,4/24/2019 8:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX COMOX RD,39559,Downtown,2,49.17033,-123.946327
4201201926206,2019-26206,7/8/2019 11:24:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX HECATE ST,39563,Downtown,2,49.159419,-123.938059
4201201937778,2019-37778,9/19/2019 1:56:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201936964,2019-36964,9/14/2019 1:09:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201935265,2019-35265,9/3/2019 3:15:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201934683,2019-34683,8/30/2019 2:59:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201933734,2019-33734,8/24/2019 7:40:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201933732,2019-33732,8/24/2019 7:20:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201933693,2019-33693,8/23/2019 2:12:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201932983,2019-32983,8/19/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201931138,2019-31138,8/8/2019 8:40:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201929424,2019-29424,7/28/2019 1:45:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201928917,2019-28917,7/25/2019 2:06:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201927752,2019-27752,7/17/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201926825,2019-26825,7/12/2019 6:52:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201924759,2019-24759,6/29/2019 4:34:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201924470,2019-24470,6/27/2019 6:18:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201923363,2019-23363,6/20/2019 6:33:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201923256,2019-23256,6/16/2019 8:30:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201923016,2019-23016,6/15/2019 7:11:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201920722,2019-20722,6/4/2019 10:05:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201919534,2019-19534,5/27/2019 4:14:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201918289,2019-18289,5/19/2019 10:05:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201917979,2019-17979,5/16/2019 10:03:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,6XX TERMINAL AVE,39570,Downtown,2,49.163785,-123.934638
4201201927589,2019-27589,7/17/2019 3:04:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,8XX ALBERT ST,39576,Downtown,2,49.158791,-123.942777
4201201926770,2019-26770,7/12/2019 1:57:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,8XX COMOX RD,39577,Downtown,2,49.170394,-123.949381
4201201927259,2019-27259,7/15/2019 1:52:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,ALBERT ST / SELBY ST,39590,Downtown,2,49.16147,-123.939212
4201201914170,2019-14170,4/21/2019 11:51:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,BARSBY AVE / PRIDEAUX ST,39592,Downtown,2,49.172542,-123.946081
4201201937000,2019-37000,9/14/2019 4:55:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,FRANKLYN ST / MILTON ST,39609,Downtown,2,49.162309,-123.943546
4201201938778,2019-38778,9/26/2019 3:13:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,MILTON ST / ALBERT ST,39622,Downtown,2,49.159931,-123.941157
4201201922776,2019-22776,6/17/2019 12:36:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,MILTON ST / CAMPBELL ST,39623,Downtown,2,49.168021,-123.946514
4201201915163,2019-15163,4/28/2019 10:14:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,X CHAPEL ST,39647,Downtown,2,49.169628,-123.938236
4201201931653,2019-31653,8/11/2019 7:13:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,X CLIFF ST,39648,Downtown,2,49.17072,-123.939566
4201201931640,2019-31640,8/11/2019 4:39:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,X CLIFF ST,39648,Downtown,2,49.17072,-123.939566
4201201928669,2019-28669,7/24/2019 1:09:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,X CLIFF ST,39648,Downtown,2,49.17072,-123.939566
4201201923171,2019-23171,6/19/2019 5:40:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX  CAVAN ST,39653,Downtown,2,49.16277,-123.935869
4201201937229,2019-37229,9/16/2019 9:17:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX ANCHOR WAY,39659,Downtown,2,49.167726,-123.936002
4201201923463,2019-23463,6/21/2019 10:43:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX BASTION ST,39660,Downtown,2,49.166648,-123.936785
4201201923925,2019-23925,6/24/2019 9:43:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX BASTION ST,39661,Downtown,2,49.166864,-123.936197
4201201926626,2019-26626,7/11/2019 1:49:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX CAVAN ST,39663,Downtown,2,49.16277,-123.935869
4201201924651,2019-24651,6/28/2019 9:56:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX CHURCH ST,39665,Downtown,2,49.167391,-123.936826
4201201913981,2019-13981,4/20/2019 2:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX CLIFF ST,39666,Downtown,2,49.169477,-123.939452
4201201925026,2019-25026,7/1/2019 12:47:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMMERCIAL ST,39667,Downtown,2,49.164726,-123.93671
4201201936169,2019-36169,9/9/2019 1:19:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMMERCIAL ST,39668,Downtown,2,49.165345,-123.936851
4201201934841,2019-34841,8/31/2019 1:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMMERCIAL ST,39668,Downtown,2,49.165345,-123.936851
4201201913980,2019-13980,4/20/2019 1:52:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMMERCIAL ST,39668,Downtown,2,49.165345,-123.936851
4201201931203,2019-31203,8/8/2019 5:16:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMOX RD,39669,Downtown,2,49.170194,-123.939869
4201201925913,2019-25913,7/7/2019 4:30:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMOX RD,39669,Downtown,2,49.170194,-123.939869
4201201921632,2019-21632,6/10/2019 12:30:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX COMOX RD,39669,Downtown,2,49.170194,-123.939869
4201201916953,2019-16953,5/10/2019 12:45:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX FRONT ST,39671,Downtown,2,49.167227,-123.935998
4201201932651,2019-32651,8/18/2019 7:15:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX FRONT ST,39672,Downtown,2,49.169009,-123.937177
4201201924278,2019-24278,6/26/2019 2:37:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX MILTON ST,39679,Downtown,2,49.169016,-123.94675
4201201917667,2019-17667,5/15/2019 7:04:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX MILTON ST,39679,Downtown,2,49.169016,-123.94675
4201201913488,2019-13488,4/17/2019 7:07:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX NICOL ST,39680,Downtown,2,49.163111,-123.933982
4201201930011,2019-30011,7/31/2019 8:08:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX PRIDEAUX ST,39685,Downtown,2,49.171425,-123.945796
4201201934395,2019-34395,8/28/2019 6:01:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201927233,2019-27233,7/15/2019 11:40:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201924459,2019-24459,6/27/2019 5:09:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201922069,2019-22069,6/12/2019 9:54:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201917954,2019-17954,5/16/2019 3:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201914003,2019-14003,4/20/2019 7:10:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX VICTORIA CRES,39689,Downtown,2,49.163415,-123.935463
4201201918388,2019-18388,5/20/2019 5:49:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX WALLACE ST,39690,Downtown,2,49.169327,-123.942024
4201201931637,2019-31637,8/11/2019 3:54:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX WHARF ST,39692,Downtown,2,49.166916,-123.935218
4201201913287,2019-13287,4/15/2019 7:41:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,XX WHARF ST,39692,Downtown,2,49.166916,-123.935218
4201201928941,2019-28941,7/25/2019 5:26:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX DEERBORNE PL,39698,Departure Bay,3,49.207778,-123.980347
4201201921214,2019-21214,6/6/2019 11:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,1XX CILAIRE DR,39703,Departure Bay,3,49.19632,-123.96514
4201201931667,2019-31667,8/11/2019 8:46:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX ISLAND HWY N,39708,Departure Bay,3,49.190218,-123.965792
4201201925477,2019-25477,7/4/2019 12:33:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX ISLAND HWY N,39708,Departure Bay,3,49.190218,-123.965792
4201201919500,2019-19500,5/27/2019 10:30:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX ISLAND HWY N,39708,Departure Bay,3,49.190218,-123.965792
4201201929394,2019-29394,7/28/2019 10:14:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,25XX DEPARTURE BAY RD,39723,Departure Bay,3,49.199093,-123.971355
4201201915284,2019-15284,4/28/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,25XX DEPARTURE BAY RD,39723,Departure Bay,3,49.199093,-123.971355
4201201922726,2019-22726,6/16/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,26XX DEPARTURE BAY RD,39728,Departure Bay,3,49.201194,-123.971436
4201201932473,2019-32473,8/17/2019 12:06:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,27XX DEPARTURE BAY RD,39733,Departure Bay,3,49.203609,-123.970734
4201201932710,2019-32710,8/17/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,28XX NEYLAND RD,39742,Departure Bay,3,49.205274,-123.988235
4201201925249,2019-25249,7/2/2019 10:05:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,28XX NORWELL DR,39743,Departure Bay,3,49.205157,-124.0015
4201201938146,2019-38146,9/21/2019 9:16:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,29XX ISLAND HWY N,39748,Departure Bay,3,49.203321,-123.996793
4201201933581,2019-33581,8/23/2019 11:34:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,29XX ISLAND HWY N,39748,Departure Bay,3,49.203321,-123.996793
4201201913158,2019-13158,4/15/2019 12:32:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,29XX ISLAND HWY N,39748,Departure Bay,3,49.203321,-123.996793
4201201912658,2019-12658,4/10/2019 9:38:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,29XX ISLAND HWY N,39748,Departure Bay,3,49.203321,-123.996793
4201201931795,2019-31795,8/12/2019 5:39:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,35XX COUNTRY CLUB DR,39764,Departure Bay,3,49.207703,-123.998642
4201201918173,2019-18173,5/18/2019 12:27:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,36XX COUNTRY CLUB DR,39766,Departure Bay,3,49.206338,-124.000162
4201201934607,2019-34607,8/30/2019 8:04:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,14XX WHITE ST,39793,Northfield,5,49.178469,-123.970885
4201201932676,2019-32676,8/18/2019 11:20:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,15XX BOWEN RD,39795,Northfield,5,49.177355,-123.970976
4201201932184,2019-32184,8/15/2019 7:55:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,15XX BOWEN RD,39795,Northfield,5,49.177355,-123.970976
4201201934584,2019-34584,8/29/2019 10:45:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX BOWEN RD,39800,Northfield,5,49.178122,-123.973326
4201201930450,2019-30450,8/2/2019 1:50:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX BOWEN RD,39800,Northfield,5,49.178122,-123.973326
4201201916187,2019-16187,5/5/2019 4:12:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX BOWEN RD,39800,Northfield,5,49.178122,-123.973326
4201201915247,2019-15247,4/28/2019 10:38:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX BOWEN RD,39801,Northfield,5,49.180095,-123.97712
4201201924198,2019-24198,6/26/2019 6:27:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX MEREDITH RD,39812,Northfield,5,49.188247,-123.973164
4201201924220,2019-24220,6/26/2019 9:44:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,16XX TOWNSITE RD,39821,Northfield,5,49.181708,-123.977858
4201201935031,2019-35031,9/1/2019 11:23:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,17XX BOWEN RD,39823,Northfield,5,49.181269,-123.979348
4201201931623,2019-31623,8/11/2019 1:56:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,17XX DUFFERIN CRES,39825,Northfield,5,49.183554,-123.979609
4201201924547,2019-24547,6/28/2019 10:14:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,17XX DUFFERIN CRES,39825,Northfield,5,49.183554,-123.979609
4201201920255,2019-20255,5/30/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,17XX DUFFERIN CRES,39825,Northfield,5,49.183554,-123.979609
4201201933651,2019-33651,8/24/2019 11:59:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX BOWEN RD,39835,Northfield,5,49.182886,-123.98155
4201201921760,2019-21760,6/11/2019 7:16:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX LATIMER RD,39844,Northfield,5,49.190181,-123.978286
4201201931425,2019-31425,8/10/2019 4:32:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX NORTHFIELD RD,39846,Northfield,5,49.191967,-123.980552
4201201937163,2019-37163,9/15/2019 7:54:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX NORTHFIELD RD,39847,Northfield,5,49.191978,-123.982007
4201201927030,2019-27030,7/14/2019 1:44:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,18XX SUMMERHILL PL,39849,Northfield,5,49.183238,-123.978254
4201201931728,2019-31728,8/9/2019 4:30:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX BOXWOOD RD,39852,Northfield,5,49.183,-123.985323
4201201931709,2019-31709,8/9/2019 7:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX BOXWOOD RD,39853,Northfield,5,49.184226,-123.986597
4201201931729,2019-31729,8/9/2019 5:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX BOXWOOD RD,39854,Northfield,5,49.185469,-123.988644
4201201927190,2019-27190,7/12/2019 4:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX EAST WELLINGTON RD,39855,Northfield,5,49.180103,-123.983575
4201201916581,2019-16581,5/3/2019 12:56:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX EVERGREEN WAY,39856,Northfield,5,49.189063,-123.983501
4201201931730,2019-31730,8/12/2019 10:09:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX ISLAND DIESEL WAY,39857,Northfield,5,49.185663,-123.987544
4201201931604,2019-31604,8/10/2019 4:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,19XX ISLAND DIESEL WAY,39858,Northfield,5,49.186574,-123.986297
4201201927272,2019-27272,7/15/2019 3:16:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX BOXWOOD RD,39870,Northfield,5,49.186665,-123.994741
4201201940366,2019-40366,10/6/2019 12:01:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX FOREST DR,39871,Northfield,5,49.185723,-123.980726
4201201927712,2019-27712,7/18/2019 11:41:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39873,Northfield,5,49.197667,-123.987601
4201201927702,2019-27702,7/8/2019 1:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39873,Northfield,5,49.197667,-123.987601
4201201922882,2019-22882,6/18/2019 4:39:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39873,Northfield,5,49.197667,-123.987601
4201201930317,2019-30317,8/2/2019 4:15:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39874,Northfield,5,49.19917,-123.991247
4201201924972,2019-24972,6/30/2019 10:49:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39874,Northfield,5,49.19917,-123.991247
4201201924758,2019-24758,6/29/2019 4:29:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39874,Northfield,5,49.19917,-123.991247
4201201913771,2019-13771,4/18/2019 10:30:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39874,Northfield,5,49.19917,-123.991247
4201201923467,2019-23467,6/20/2019 11:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LABIEUX RD,39875,Northfield,5,49.201384,-123.996572
4201201937242,2019-37242,9/16/2019 10:24:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,20XX LATIMER RD,39876,Northfield,5,49.189756,-123.98698
4201201938084,2019-38084,9/21/2019 1:46:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX BOWEN RD,39880,Northfield,5,49.188872,-123.987962
4201201930543,2019-30543,8/4/2019 3:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX BOWEN RD,39882,Northfield,5,49.190728,-123.990448
4201201923466,2019-23466,6/19/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX LABIEUX RD,39887,Northfield,5,49.201384,-123.996572
4201201940379,2019-40379,10/5/2019 3:13:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX LARK CRES,39890,Northfield,5,49.191065,-123.994043
4201201920873,2019-20873,6/4/2019 2:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX NORTHFIELD RD,39894,Northfield,5,49.192007,-123.989766
4201201932839,2019-32839,8/19/2019 12:42:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,21XX SPENCER RD,39898,Northfield,5,49.191297,-123.985605
4201201935764,2019-35764,9/6/2019 4:20:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,22XX MCGARRIGLE RD,39906,Northfield,5,49.193152,-123.982538
4201201928314,2019-28314,7/20/2019 4:30:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,22XX MCGARRIGLE RD,39908,Northfield,5,49.195371,-123.983382
4201201917915,2019-17915,5/15/2019 12:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,25XX BOWEN RD,39915,Northfield,5,49.203564,-124.001378
4201201940691,2019-40691,10/8/2019 3:50:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,25XX MCCULLOUGH RD,39917,Northfield,5,49.196917,-123.982662
4201201934008,2019-34008,8/26/2019 1:27:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX MADSEN RD,39921,Northfield,5,49.178818,-123.982766
4201201927093,2019-27093,7/14/2019 2:31:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,4XX MADSEN RD,39921,Northfield,5,49.178818,-123.982766
4201201913730,2019-13730,4/18/2019 4:23:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,BOWEN RD / NORTHFIELD RD,39927,Northfield,5,49.192013,-123.992085
4201201927574,2019-27574,7/17/2019 1:17:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,10XX FARQUHAR ST,39940,South End,6,49.156151,-123.930526
4201201923839,2019-23839,6/16/2019 12:00:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,10XX HALIBURTON ST,39941,South End,6,49.142811,-123.926407
4201201918279,2019-18279,5/19/2019 9:01:00 AM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,1XX BOWLSBY ST,39947,South End,6,49.1435,-123.929234
4201201926808,2019-26808,7/11/2019 10:00:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,1XX FRY ST,39950,South End,6,49.158946,-123.929971
4201201913275,2019-13275,4/15/2019 6:29:00 PM,Theft Other Under $5000,2140-13,Theft,4,Property Crime,1,1XX FRY ST,39950,South End,6,49.158946,-123.929971
